District,year,Season,N,P,K,pH,EC,OC,S,B,Zn,Cu,Fe,Mn,temperature,temperature_max,temperature_min,humidity,rainfall,label
Namakkal,2025,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.9,37.2,17.1,71.5,451.0,tapioca
Namakkal,2025,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.4,40.8,20.2,58.5,186.0,rice
Namakkal,2025,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.4,40.8,20.2,58.5,186.0,cotton
Namakkal,2025,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.4,40.8,20.2,58.5,186.0,tapioca
Perambalur,2020,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.2,23.8,64.5,363.0,rice
Perambalur,2020,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.2,23.8,64.5,363.0,groundnut
Perambalur,2020,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.2,23.8,64.5,363.0,cotton
Perambalur,2020,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.1,36.3,18.8,74.5,698.0,rice
Perambalur,2020,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.1,36.3,18.8,74.5,698.0,groundnut
Perambalur,2020,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.1,36.3,18.8,74.5,698.0,cotton
Perambalur,2020,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,42.3,21.3,58.6,62.0,rice
Perambalur,2020,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,42.3,21.3,58.6,62.0,groundnut
Perambalur,2020,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,42.3,21.3,58.6,62.0,cotton
Perambalur,2021,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,39.9,23.5,61.6,365.0,rice
Perambalur,2021,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,39.9,23.5,61.6,365.0,groundnut
Perambalur,2021,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,39.9,23.5,61.6,365.0,cotton
Perambalur,2021,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.2,36.2,17.9,80.3,1078.0,rice
Perambalur,2021,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.2,36.2,17.9,80.3,1078.0,groundnut
Perambalur,2021,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.2,36.2,17.9,80.3,1078.0,cotton
Perambalur,2021,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.5,41.9,19.4,58.9,100.0,rice
Perambalur,2021,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.5,41.9,19.4,58.9,100.0,groundnut
Perambalur,2021,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.5,41.9,19.4,58.9,100.0,cotton
Perambalur,2022,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.0,39.2,22.9,67.2,447.0,rice
Perambalur,2022,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.0,39.2,22.9,67.2,447.0,groundnut
Perambalur,2022,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.0,39.2,22.9,67.2,447.0,cotton
Perambalur,2022,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.4,35.3,18.8,76.6,638.0,rice
Perambalur,2022,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.4,35.3,18.8,76.6,638.0,groundnut
Perambalur,2022,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.4,35.3,18.8,76.6,638.0,cotton
Perambalur,2022,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,42.2,20.1,61.2,193.0,rice
Perambalur,2022,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,42.2,20.1,61.2,193.0,groundnut
Perambalur,2022,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,42.2,20.1,61.2,193.0,cotton
Perambalur,2023,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.4,40.9,24.0,62.0,382.0,rice
Perambalur,2023,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.4,40.9,24.0,62.0,382.0,groundnut
Perambalur,2023,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.4,40.9,24.0,62.0,382.0,cotton
Perambalur,2023,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.0,38.2,17.0,73.7,565.0,rice
Perambalur,2023,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.0,38.2,17.0,73.7,565.0,groundnut
Perambalur,2023,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.0,38.2,17.0,73.7,565.0,cotton
Perambalur,2023,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.5,20.4,63.4,275.0,rice
Perambalur,2023,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.5,20.4,63.4,275.0,groundnut
Perambalur,2023,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,29.8,40.5,20.4,63.4,275.0,cotton
Perambalur,2024,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.9,24.0,64.0,412.0,rice
Perambalur,2024,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.9,24.0,64.0,412.0,groundnut
Perambalur,2024,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.9,24.0,64.0,412.0,cotton
Perambalur,2024,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.2,35.8,19.5,78.0,970.0,rice
Perambalur,2024,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.2,35.8,19.5,78.0,970.0,groundnut
Perambalur,2024,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,26.2,35.8,19.5,78.0,970.0,cotton
Perambalur,2024,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,43.2,21.3,62.0,339.0,rice
Perambalur,2024,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,43.2,21.3,62.0,339.0,groundnut
Perambalur,2024,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,31.1,43.2,21.3,62.0,339.0,cotton
Perambalur,2025,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.2,23.5,62.1,296.0,rice
Perambalur,2025,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.2,23.5,62.1,296.0,groundnut
Perambalur,2025,Kharif,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.0,39.2,23.5,62.1,296.0,cotton
Perambalur,2025,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.6,36.7,18.1,76.3,640.0,rice
Perambalur,2025,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.6,36.7,18.1,76.3,640.0,groundnut
Perambalur,2025,Rabi,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,25.6,36.7,18.1,76.3,640.0,cotton
Perambalur,2025,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,40.0,21.5,63.4,181.0,rice
Perambalur,2025,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,40.0,21.5,63.4,181.0,groundnut
Perambalur,2025,Summer,143.6,25.3,302.6,8.1,0.2,0.4,10.8,0.3,0.7,0.8,3.2,2.2,30.1,40.0,21.5,63.4,181.0,cotton
Pudukkottai,2020,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,40.5,23.9,63.0,336.0,rice
Pudukkottai,2020,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,40.5,23.9,63.0,336.0,cotton
Pudukkottai,2020,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,40.5,23.9,63.0,336.0,groundnut
Pudukkottai,2020,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.5,38.7,19.3,73.2,858.0,rice
Pudukkottai,2020,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.5,38.7,19.3,73.2,858.0,cotton
Pudukkottai,2020,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.5,38.7,19.3,73.2,858.0,groundnut
Pudukkottai,2020,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.4,42.0,21.3,63.9,70.0,rice
Pudukkottai,2020,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.4,42.0,21.3,63.9,70.0,cotton
Pudukkottai,2020,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.4,42.0,21.3,63.9,70.0,groundnut
Pudukkottai,2021,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,39.7,23.4,61.8,392.0,rice
Pudukkottai,2021,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,39.7,23.4,61.8,392.0,cotton
Pudukkottai,2021,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.1,39.7,23.4,61.8,392.0,groundnut
Pudukkottai,2021,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.3,35.7,17.5,80.3,1048.0,rice
Pudukkottai,2021,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.3,35.7,17.5,80.3,1048.0,cotton
Pudukkottai,2021,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.3,35.7,17.5,80.3,1048.0,groundnut
Pudukkottai,2021,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,41.1,19.8,65.6,146.0,rice
Pudukkottai,2021,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,41.1,19.8,65.6,146.0,cotton
Pudukkottai,2021,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,41.1,19.8,65.6,146.0,groundnut
Pudukkottai,2022,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.1,39.2,22.5,67.4,527.0,rice
Pudukkottai,2022,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.1,39.2,22.5,67.4,527.0,cotton
Pudukkottai,2022,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.1,39.2,22.5,67.4,527.0,groundnut
Pudukkottai,2022,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.7,36.6,18.4,76.4,503.0,rice
Pudukkottai,2022,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.7,36.6,18.4,76.4,503.0,cotton
Pudukkottai,2022,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.7,36.6,18.4,76.4,503.0,groundnut
Pudukkottai,2022,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,40.9,20.3,66.7,134.0,rice
Pudukkottai,2022,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,40.9,20.3,66.7,134.0,cotton
Pudukkottai,2022,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,40.9,20.3,66.7,134.0,groundnut
Pudukkottai,2023,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.3,41.2,23.7,63.1,449.0,rice
Pudukkottai,2023,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.3,41.2,23.7,63.1,449.0,cotton
Pudukkottai,2023,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.3,41.2,23.7,63.1,449.0,groundnut
Pudukkottai,2023,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,36.3,16.9,77.0,737.0,rice
Pudukkottai,2023,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,36.3,16.9,77.0,737.0,cotton
Pudukkottai,2023,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,36.3,16.9,77.0,737.0,groundnut
Pudukkottai,2023,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,40.5,20.1,66.4,175.0,rice
Pudukkottai,2023,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,40.5,20.1,66.4,175.0,cotton
Pudukkottai,2023,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,40.5,20.1,66.4,175.0,groundnut
Pudukkottai,2024,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,39.8,23.9,66.7,482.0,rice
Pudukkottai,2024,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,39.8,23.9,66.7,482.0,cotton
Pudukkottai,2024,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.7,39.8,23.9,66.7,482.0,groundnut
Pudukkottai,2024,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.4,36.8,18.2,78.9,924.0,rice
Pudukkottai,2024,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.4,36.8,18.2,78.9,924.0,cotton
Pudukkottai,2024,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,26.4,36.8,18.2,78.9,924.0,groundnut
Pudukkottai,2024,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,42.2,21.2,68.0,286.0,rice
Pudukkottai,2024,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,42.2,21.2,68.0,286.0,cotton
Pudukkottai,2024,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,42.2,21.2,68.0,286.0,groundnut
Pudukkottai,2025,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,39.9,23.7,60.3,402.0,rice
Pudukkottai,2025,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,39.9,23.7,60.3,402.0,cotton
Pudukkottai,2025,Kharif,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,30.2,39.9,23.7,60.3,402.0,groundnut
Pudukkottai,2025,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,38.5,18.1,77.8,675.0,rice
Pudukkottai,2025,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,38.5,18.1,77.8,675.0,cotton
Pudukkottai,2025,Rabi,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,25.8,38.5,18.1,77.8,675.0,groundnut
Pudukkottai,2025,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,39.4,20.6,70.0,193.0,rice
Pudukkottai,2025,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,39.4,20.6,70.0,193.0,cotton
Pudukkottai,2025,Summer,157.8,20.9,199.2,7.2,0.4,0.4,12.0,0.6,0.9,0.7,4.6,3.1,29.4,39.4,20.6,70.0,193.0,groundnut
Ramanathapuram,2020,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,39.2,24.1,68.2,239.0,rice
Ramanathapuram,2020,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,39.2,24.1,68.2,239.0,groundnut
Ramanathapuram,2020,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,39.2,24.1,68.2,239.0,pulses
Ramanathapuram,2020,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.6,37.2,19.6,77.5,830.0,rice
Ramanathapuram,2020,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.6,37.2,19.6,77.5,830.0,groundnut
Ramanathapuram,2020,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.6,37.2,19.6,77.5,830.0,pulses
Ramanathapuram,2020,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.6,39.5,21.9,72.4,77.0,rice
Ramanathapuram,2020,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.6,39.5,21.9,72.4,77.0,groundnut
Ramanathapuram,2020,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.6,39.5,21.9,72.4,77.0,pulses
Ramanathapuram,2021,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.7,38.2,23.9,67.3,235.0,rice
Ramanathapuram,2021,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.7,38.2,23.9,67.3,235.0,groundnut
Ramanathapuram,2021,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.7,38.2,23.9,67.3,235.0,pulses
Ramanathapuram,2021,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,25.8,33.8,18.8,81.4,1140.0,rice
Ramanathapuram,2021,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,25.8,33.8,18.8,81.4,1140.0,groundnut
Ramanathapuram,2021,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,25.8,33.8,18.8,81.4,1140.0,pulses
Ramanathapuram,2021,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.5,21.0,74.2,126.0,rice
Ramanathapuram,2021,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.5,21.0,74.2,126.0,groundnut
Ramanathapuram,2021,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.5,21.0,74.2,126.0,pulses
Ramanathapuram,2022,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.1,39.2,23.0,69.9,395.0,rice
Ramanathapuram,2022,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.1,39.2,23.0,69.9,395.0,groundnut
Ramanathapuram,2022,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.1,39.2,23.0,69.9,395.0,pulses
Ramanathapuram,2022,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,36.6,19.7,78.9,656.0,rice
Ramanathapuram,2022,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,36.6,19.7,78.9,656.0,groundnut
Ramanathapuram,2022,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,36.6,19.7,78.9,656.0,pulses
Ramanathapuram,2022,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.6,21.5,74.4,183.0,rice
Ramanathapuram,2022,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.6,21.5,74.4,183.0,groundnut
Ramanathapuram,2022,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,28.9,37.6,21.5,74.4,183.0,pulses
Ramanathapuram,2023,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.2,40.5,24.4,67.7,247.0,rice
Ramanathapuram,2023,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.2,40.5,24.4,67.7,247.0,groundnut
Ramanathapuram,2023,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.2,40.5,24.4,67.7,247.0,pulses
Ramanathapuram,2023,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,33.9,18.8,80.0,923.0,rice
Ramanathapuram,2023,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,33.9,18.8,80.0,923.0,groundnut
Ramanathapuram,2023,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.1,33.9,18.8,80.0,923.0,pulses
Ramanathapuram,2023,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.0,36.6,21.6,75.7,189.0,rice
Ramanathapuram,2023,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.0,36.6,21.6,75.7,189.0,groundnut
Ramanathapuram,2023,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.0,36.6,21.6,75.7,189.0,pulses
Ramanathapuram,2024,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.0,40.6,24.0,67.6,310.0,rice
Ramanathapuram,2024,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.0,40.6,24.0,67.6,310.0,groundnut
Ramanathapuram,2024,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.0,40.6,24.0,67.6,310.0,pulses
Ramanathapuram,2024,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.8,33.7,19.0,80.3,867.0,rice
Ramanathapuram,2024,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.8,33.7,19.0,80.3,867.0,groundnut
Ramanathapuram,2024,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.8,33.7,19.0,80.3,867.0,pulses
Ramanathapuram,2024,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,38.2,21.1,73.9,319.0,rice
Ramanathapuram,2024,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,38.2,21.1,73.9,319.0,groundnut
Ramanathapuram,2024,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.8,38.2,21.1,73.9,319.0,pulses
Ramanathapuram,2025,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.4,40.5,24.4,64.0,309.0,rice
Ramanathapuram,2025,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.4,40.5,24.4,64.0,309.0,groundnut
